"taxon_name"
"Abropelta"
"Acanthoderma"
"Acarellina"
"Acaroconium"
"Acarocybe"
"Acarocybella"
"Acarocybellina"
"Acarocybiopsis"
"Acaropeltis"
"Achoropeltis"
"Aciculariella"
"Acinula"
"Acladium"
"Acontium"
"Acremoniella"
"Acremoniula"
"Acrocylindrium"
"Acrodictiella"
"Acrodictyella"
"Acrodictyopsis"
"Acrodontiella"
"Acrophragmis"
"Acrospira"
"Acrosporium"
"Acrostaurus"
"Acrotheciella"
"Actinochaete"
"Actinocladium"
"Actinodochium"
"Actinonema"
"Actinotexis"
"Actinothecium"
"Actinothyrella"
"Actinothyrium"
"Actinotrichum"
"Acumispora"
"Adendorfia"
"Adhogamina"
"Aegerita"
"Aegeritella"
"Aegeritoidea"
"Aenigmatospora"
"Aerophyton"
"Agaricodochium"
"Agarwalia"
"Agarwalomyces"
"Agrabeeja"
"Agyriellopsis"
"Ahmadia"
"Ajrekarella"
"Alciphila"
"Alcornia"
"Aleurodomyces"
"Algonquinia"
"Allantophoma"
"Allomyces"
"Allonema"
"Alloneottiosporina"
"Allothyriella"
"Allothyrina"
"Allothyriopsis"
"Alpakesa"
"Alpakesiopsis"
"Alveariospora"
"Alveophoma"
"Alysidiella"
"Alysidiopsis"
"Amallospora"
"Amastigis"
"Amblyosporium"
"Ambrosiaemyces"
"Ameroconium"
"Amerodiscosiella"
"Amerodiscosiellina"
"Amerosporiella"
"Amerosporiopsis"
"Amerosympodula"
"Amoenodochium"
"Amoenomyces"
"Amphichaetella"
"Amphiciliella"
"Amphisphaerina"
"Amphitrichum"
"Amphophialis"
"Amphoropycnium"
"Ampullicephala"
"Ampullifera"
"Ampulliferina"
"Ampulliferinites"
"Ampulliferopsis"
"Anacoronospora"
"Anacraspedodidymum"
"Anaphysmene"
"Anarhyma"
"Anaselenosporella"
"Anaseptoidium"
"Anaverticicladus"
"Ancoraspora"
"Ancorasporella"
"Angiopomopsis"
"Angulospora"
"Anisogenispora"
"Anisospadicoides"
"Annellodentimyces"
"Annellodochium"
"Annellolacinia"
"Annellophorella"
"Annellophragmia"
"Annellospermosporella"
"Annellosympodia"
"Anomomyces"
"Antennopsis"
"Anthina"
"Anthoblastomyces"
"Anthracoderma"
"Antimanoa"
"Antromyces"
"Anulohypha"
"Aoria"
"Aphanofalx"
"Apiocarpella"
"Apiotypa"
"Apocoryneum"
"Apogloeum"
"Aporellula"
"Aposporella"
"Arachnophora"
"Arachnospora"
"Arborillus"
"Arborispora"
"Arcuadendron"
"Aristadiplodia"
"Arnaudina"
"Arthopyreniomyces"
"Arthrobotryella"
"Arthrobotryomyces"
"Arthrobotryum"
"Arthrobotryum"
"Arthrocristula"
"Arthromoniliphora"
"Arthrosporium"
"Arthrotaeniolella"
"Arthrowallemia"
"Articularia"
"Articulophora"
"Artocreas"
"Asbolisia"
"Asbolisiomyces"
"Ascochytopsis"
"Ascochytulina"
"Ascohyalinospora"
"Ascomauritiana"
"Ascomurispora"
"Ascospora"
"Ashtaangam"
"Aspilaima"
"Astelechia"
"Asterinothyriella"
"Asterinothyrium"
"Asteroconium"
"Asteroglobolus"
"Asteroglobulus"
"Asteromidium"
"Asteromyces"
"Asteronectrioidea"
"Asteropsis"
"Asteroscutula"
"Asterostomopora"
"Asterostomopsis"
"Asterostomula"
"Asterostomulina"
"Astomella"
"Astrabomyces"
"Astrodochium"
"Astronatelia"
"Ateleothylax"
"Atractilina"
"Atractina"
"Atractobolus"
"Atractobolus"
"Atrosetaphiale"
"Aulographopsis"
"Aurosphaeria"
"Avesicladiella"
"Avettaea"
"Bacillopeltis"
"Bacillospora"
"Bactridium"
"Bactrodesmiella"
"Baculospora"
"Badarisama"
"Baeotithis"
"Bagyoaatgra"
"Bahuchashaka"
"Bahukalasa"
"Bahusaganda"
"Bainieria"
"Bakerophoma"
"Balaniopsis"
"Balanium"
"Barbarosporina"
"Barnettella"
"Bartheletia"
"Basauxia"
"Basididyma"
"Basramyces"
"Batistina"
"Batistospora"
"Beauveriphora"
"Beccopycnidium"
"Beejadwaya"
"Belainopsis"
"Belemnospora"
"Bellulicauda"
"Beltramono"
"Beltraniomyces"
"Benekea"
"Beniowskia"
"Benjaminia"
"Benjpalia"
"Beverwijkella"
"Bhadradriella"
"Bhadradriomyces"
"Bharatheeya"
"Bhargavaella"
"Bhatia"
"Bibanasiella"
"Bicoloromyces"
"Biflagellospora"
"Biflagellosporella"
"Biflua"
"Bilboque"
"Bilgramia"
"Bimeris"
"Bioconiosporium"
"Birsiomyces"
"Bisseomyces"
"Bitunicostilbe"
"Bizzozeriella"
"Blarneya"
"Blastocatena"
"Blastoconium"
"Blastoderma"
"Blastodictys"
"Blastofusarioides"
"Blastoheterospora"
"Blastophorella"
"Blastophorum"
"Blastophragma"
"Blastotrichum"
"Blennoria"
"Blennoriopsis"
"Blitrydium"
"Blodgettia"
"Blodgettiomyces"
"Bomplandiella"
"Botrydiella"
"Botryodeorsum"
"Botryoderma"
"Botryodiplodina"
"Botryogene"
"Botryomonilia"
"Botryomyces"
"Botryonipha"
"Brachycephala"
"Brachydesmiella"
"Brachyhelicoon"
"Brachysporiellina"
"Brachysporiopsis"
"Brefeldiopycnis"
"Bresadolina"
"Briosia"
"Broomeola"
"Brycekendrickia"
"Bryotrema"
"Bulbilopycnis"
"Bulbocatenospora"
"Bullaserpens"
"Bullimyces"
"Byssocladium"
"Byssophytum"
"Cacumisporium"
"Caducirostrum"
"Caenomyces"
"Caeruleoconidia"
"Calcarispora"
"Calcarisporiella"
"Calceispora"
"Callistospora"
"Callorites"
"Callosisperma"
"Calocline"
"Calongeomyces"
"Calongia"
"Camaropycnis"
"Camarosporellum"
"Camarosporiopsis"
"Camarosporulum"
"Camposporidium"
"Camptomeris"
"Camptosporium"
"Candelabrum"
"Candelosynnema"
"Capillaria"
"Capitorostrum"
"Capnogoniella"
"Caproniella"
"Capsicumyces"
"Carmichaelia"
"Carnegieispora"
"Carnia"
"Carrismyces"
"Cashhickia"
"Casparyotorula"
"Castanedaea"
"Catenella"
"Catenocuneiphora"
"Catenophora"
"Catenophoropsis"
"Catenospegazzinia"
"Catenosubulispora"
"Catenosynnema"
"Catenulaster"
"Catenuloxyphium"
"Catinopeltis"
"Cecidiomyces"
"Ceeveesubramaniomyces"
"Cellulosporium"
"Cephalodochium"
"Cephalophorum"
"Cephalothecoidomyces"
"Ceracea"
"Ceratohirudispora"
"Ceratophorum"
"Ceratopycnis"
"Ceratospermum"
"Cercosperma"
"Cerotocystis"
"Cervichlamydospora"
"Ceuthosira"
"Ceuthosporella"
"Chaetantromycopsis"
"Chaetendophragmia"
"Chaetendophragmiopsis"
"Chaethomites"
"Chaetobasidiella"
"Chaetoblastophorum"
"Chaetocomis"
"Chaetoconidium"
"Chaetocytostroma"
"Chaetodiplis"
"Chaetodiplodia"
"Chaetodiplodina"
"Chaetopeltaster"
"Chaetopeltiopsis"
"Chaetophiophoma"
"Chaetophomella"
"Chaetopsis"
"Chaetosclerophoma"
"Chaetoseptoria"
"Chaetospermopsis"
"Chaetospermum"
"Chaetostroma"
"Chaetostromella"
"Chaetothyriolum"
"Chaetotrichum"
"Chaetozythia"
"Chalarodendron"
"Chalarodes"
"Chantransiopsis"
"Characonidia"
"Chardonia"
"Charomyces"
"Charrinia"
"Chasakopama"
"Cheilaria"
"Cheiroidea"
"Cheiromyceopsis"
"Cheiropolyschema"
"Chiastospora"
"Chikaneea"
"Chionomyces"
"Chithramia"
"Chlamydomyces"
"Chlamydopsis"
"Chlamydorubra"
"Chlamydospora"
"Chlorolichenomycites"
"Choanatiara"
"Chondropodiola"
"Choreospora"
"Chromosporium"
"Chrysachne"
"Chrysalidopsis"
"Chryseidea"
"Chuppia"
"Cicadocola"
"Ciferria"
"Ciferriella"
"Ciferrina"
"Ciferriopeltis"
"Ciliochora"
"Ciliophora"
"Ciliophorella"
"Ciliospora"
"Ciliosporella"
"Circinoconiopsis"
"Circinoconis"
"Circinoconites"
"Cissococcomyces"
"Civisubramaniania"
"Cladoconidium"
"Cladographium"
"Cladoniicola"
"Cladosphaera"
"Cladosporiella"
"Cladosporiopsis"
"Cladosporiumsporinites"
"Cladosporothyrium"
"Clasteropycnis"
"Clathroconium"
"Clathrosphaera"
"Clauzadeomyces"
"Clavariana"
"Clavascina"
"Clavisporum"
"Cleistocystis"
"Cleistophoma"
"Clithramia"
"Clypeochorella"
"Clypeopatella"
"Clypeophialophora"
"Clypeopycnis"
"Clypeoseptoria"
"Clypeostagonospora"
"Coccidophthora"
"Coccogloeum"
"Coccosporium"
"Coccularia"
"Codonmyces"
"Coeloanguillospora"
"Coelographium"
"Coelosporium"
"Colemaniella"
"Coleocarpon"
"Coleodictyospora"
"Coleoseptoria"
"Collacystis"
"Collarium"
"Collecephalus"
"Colletoconis"
"Colletosporium"
"Collodochium"
"Collonema"
"Collostroma"
"Colpomella"
"Columnodomus"
"Columnophora"
"Columnothyrium"
"Comatospora"
"Comocephalum"
"Confertopeltis"
"Coniambigua"
"Conioscyphopsis"
"Coniosporiopsis"
"Coniothyriella"
"Coniothyris"
"Conjunctospora"
"Conostomatium"
"Consetiella"
"Cooksonomyces"
"Corallinopsis"
"Corallodendron"
"Corallomorpha"
"Corallomyces"
"Coremiella"
"Corethropsis"
"Corethrostroma"
"Cornucopiella"
"Cornutostilbe"
"Coronium"
"Coronosporidium"
"Corynecercospora"
"Coryneliella"
"Corynesporella"
"Corynesporina"
"Corynodesmium"
"Cosmariospora"
"Costanetoa"
"Coutourea"
"Couturea"
"Craneomyces"
"Craspedodidymella"
"Cremasteria"
"Creodiplodina"
"Creonecte"
"Creoseptoria"
"Creothyriella"
"Cribropeltis"
"Crinigera"
"Cristidium"
"Cristula"
"Crousobrauniella"
"Crustodiplodina"
"Cryptoceuthospora"
"Cryptococcus"
"Cryptocoryneopsis"
"Cryptomela"
"Cryptomycella"
"Cryptophialoidea"
"Cryptosporium"
"Cryptumbellata"
"Ctenosporium"
"Cubasina"
"Cucurbitariaceites"
"Cumulospora"
"Curculiospora"
"Curucispora"
"Curvidigitus"
"Curvulariopsis"
"Cuticularia"
"Cyanolichenomycites"
"Cyanopatella"
"Cyclomarsonina"
"Cylindrocephalum"
"Cylindrogloeum"
"Cylindromyces"
"Cylindronema"
"Cylindrophoma"
"Cylindrophora"
"Cylindrotheca"
"Cylindrothyrium"
"Cylindroxyphium"
"Cymbothyrium"
"Cyrtocnon"
"Cystidiella"
"Cystoporina"
"Cystothyrium"
"Cytodiscula"
"Cytogloeum"
"Cytonaema"
"Cytoplacosphaeria"
"Cytopleastrum"
"Cytosphaera"
"Cytosporella"
"Cytosporina"
"Cytosporium"
"Cytostagonospora"
"Dacrydium"
"Dacrymycella"
"Dactylifera"
"Dactylosporium"
"Dasysticta"
"Dasystictella"
"Davisiella"
"Dearnessia"
"Deichmannia"
"Delortia"
"Dendrina"
"Dendrodomus"
"Dendrographiella"
"Dendrographium"
"Dendroseptoria"
"Dendrostilbe"
"Dendryphiosphaera"
"Dennisographium"
"Denticularia"
"Dentocircinomyces"
"Derexia"
"Dermatoidium"
"Descalsia"
"Desmazierella"
"Desmidiospora"
"Desmotrichuym"
"Dexhowardia"
"Diaboliumbilicus"
"Diademospora"
"Dialaceniopsis"
"Diaphanium"
"Diarimella"
"Dicellispora"
"Dichelostroma"
"Dicholobodigitus"
"Dichotomophthora"
"Dichotomophthora"
"Dichotomophthoropsis"
"Dichotophora"
"Dicoccum"
"Dicranocladium"
"Dictyoaquaphila"
"Dictyoarthrinopsis"
"Dictyoceratosporella"
"Dictyochorina"
"Dictyodesmium"
"Dictyomykus"
"Dictyophrynella"
"Dictyopolyschema"
"Dictyorostrella"
"Dictyospiropes"
"Dictyostroma"
"Dictyotrichocladium"
"Didymochaeta"
"Didymochaetina"
"Didymopsis"
"Didymosamarospora"
"Didymosphaerites"
"Didymosporiella"
"Didymosporina"
"Didymosporium"
"Didymosporium"
"Didymothozetia"
"Didymotrichella"
"Diedickea"
"Digitomyces"
"Digitopodium"
"Digitoramispora"
"Dimastigosporium"
"Dimorphomyces"
"Dinemasporiella"
"Dionysia"
"Diplanes"
"Diplocladiella"
"Diplodiella"
"Diplodinis"
"Diplodinula"
"Diplodites"
"Diplopeltis"
"Diploplenodomus"
"Diplorhynchus"
"Diplosporonema"
"Diplozythia"
"Diplozythiella"
"Dirimosperma"
"Discoascina"
"Discocolla"
"Discomycetoidea"
"Discophora"
"Discosiellina"
"Discosporina"
"Discosporium"
"Discotheciella"
"Discothecium"
"Discozythia"
"Dissitimurus"
"Dissoacremoniella"
"Distoceratosporella"
"Distophragmia"
"Ditangifibula"
"Divinia"
"Dokmaia"
"Domingoella"
"Dontuzia"
"Dothideodiplodia"
"Dothiopsis"
"Dothiorellina"
"Dothioropsis"
"Drechsleromyces"
"Drepanospora"
"Drudeola"
"Drummondia"
"Drumopama"
"Dualomyces"
"Dubiocarpon"
"Dumortieria"
"Duosporium"
"Dwayabeeja"
"Dwayabeejaesporonites"
"Dwayaloma"
"Dwayalomella"
"Dwibahubeeja"
"Dwibeeja"
"Dwiroopella"
"Dyonisia"
"Ebollia"
"Echinochaetomium"
"Echinochondrium"
"Echinoconidiophorum"
"Ectostroma"
"Edmundmasonaesporites"
"Eiona"
"Elachopeltella"
"Elachopeltis"
"Elaeodema"
"Elattopycnis"
"Ellisembiopsis"
"Ellisiella"
"Ellismarsporium"
"Ellobiopsis"
"Elotespora"
"Embryonispora"
"Enantioptera"
"Enantiothamnus"
"Enchnosphaeria"
"Endobotrya"
"Endobotryella"
"Endochaetophora"
"Endocolium"
"Endoconospora"
"Endocoryneum"
"Endogenospora"
"Endophlaea"
"Endophoma"
"Endophragmia"
"Endophragmiopsis"
"Endoplacodium"
"Endoramularia"
"Endosporoideus"
"Endostilbum"
"Endotrichum"
"Endozythia"
"Enerthidium"
"Engelhardtiella"
"Enridescalsia"
"Enterobotryum"
"Enthallopycnidium"
"Entoderma"
"Eoetvoesia"
"Eomelanomyces"
"Eosaccharomyces"
"Epaphroconidia"
"Ephelidium"
"Ephelidium"
"Epichysium"
"Epiclinium"
"Epicoccospora"
"Epidochiopsis"
"Episporogoniella"
"Epistigme"
"Erebonema"
"Eriomycopsis"
"Eriosporopsis"
"Eriothyrium"
"Erispora"
"Erysiphopsis"
"Esdipatilia"
"Euhaplosporella"
"Eulasmeniella"
"Eurasina"
"Eurotiopsis"
"Eustegia"
"Evanidomus"
"Eversia"
"Excipularia"
"Excipulariopsis"
"Exophoma"
"Exosporella"
"Exosporodiella"
"Exserticlava"
"Fairmaniella"
"Falciascina"
"Farriolla"
"Farriollomyces"
"Favomicrosporon"
"Favostroma"
"Feltgeniomyces"
"Fenestroconidia"
"Feracia"
"Fissuricella"
"Flabellocladia"
"Flabellospora"
"Flahaultia"
"Flahaultiella"
"Flosculomyces"
"Foveostroma"
"Frigidispora"
"Fuckelia"
"Fujimyces"
"Fuligomyces"
"Fumago"
"Fumagopsis"
"Funicularius"
"Fusamen"
"Fusariopsis"
"Fuscophialis"
"Fusella"
"Fusicatena"
"Fusicladina"
"Fusisporella"
"Fusoma"
"Fusticeps"
"Gaeumanniella"
"Galacatomyces"
"Gallaicolichen"
"Galloea"
"Gamosporella"
"Gampsonema"
"Gangliophora"
"Gangliostilbe"
"Garnaudia"
"Gaubaea"
"Gelatinocrinis"
"Gelatinopycnis"
"Geleenites"
"Geminella"
"Geminoarcus"
"Gemmophora"
"Gemmulina"
"Geniopila"
"Geotrichella"
"Gerulajacta"
"Gilmaniella"
"Glabrotheca"
"Glaphyriopsis"
"Glenosporopsis"
"Glioannellodochium"
"Glioblastocladium"
"Gliodendron"
"Gliophragma"
"Gliostroma"
"Globoconidiopsis"
"Globoconidium"
"Globosopyreno"
"Globuliroseum"
"Gloeocoryneum"
"Gloeodes"
"Gloeosporiella"
"Gloiosphaera"
"Glutinium"
"Glycophila"
"Glycyphila"
"Gnominia"
"Godal"
"Gonatophragmiella"
"Gonatophragmiopsis"
"Gonatorrhodum"
"Gonidiomyces"
"Gonyella"
"Goosiella"
"Goosiomyces"
"Grallomyces"
"Granmamyces"
"Granularia"
"Graphidium"
"Graphiothecium"
"Groveolopsis"
"Guceviczia"
"Guedea"
"Gueguenia"
"Gymnodochium"
"Gymnosporium"
"Gymnoxyphium"
"Gyroceras"
"Gyrophthorus"
"Habrostictis"
"Hadronema"
"Hadrosporium"
"Halysiomyces"
"Halysium"
"Hansfordiopeltis"
"Hansfordiopeltopsis"
"Hapalosphaeria"
"Haplariella"
"Haplariopsis"
"Haplobasidion"
"Haplolepis"
"Haplosporidium"
"Haplosporium"
"Hapsidascus"
"Haptocara"
"Harpagomyces"
"Harpographium"
"Harposporella"
"Hawksworthia"
"Hawksworthiana"
"Hawksworthiella"
"Heimiella"
"Heimiodora"
"Helensiella"
"Helhonia"
"Helicoceras"
"Helicofilia"
"Helicogermslitia"
"Helicogoosia"
"Helicominopsis"
"Helicomycopsis"
"Helicomyxa"
"Helicoonites"
"Helicorhoidion"
"Helicosingula"
"Helicosporella"
"Helicosporina"
"Helicosporina"
"Helicostilbe"
"Helicothyrium"
"Helicotrichum"
"Helicoubisia"
"Heliscina"
"Helminthophora"
"Helminthosporiomyces"
"Helminthosporiopsis"
"Hemialysidium"
"Hemicorynesporella"
"Hemidothis"
