"taxon_name"
"Acanthodium"
"Acanthodus"
"Acanthopale"
"Acanthopsis"
"Acanthostelma"
"Acanthura"
"Acanthus"
"Acelica"
"Achyrocalyx"
"Adatoda"
"Adelaida"
"Adelaster"
"Adeloda"
"Adenacanthus"
"Adenosma"
"Adenostachya"
"Adhatoda"
"Aechmanthera"
"Aetheilema"
"Afrofittonia"
"Afromendoncia"
"Aldelaster"
"Alvarezia"
"Amathea"
"Ambongia"
"Amphiestes"
"Amphiscopia"
"Ancistranthus"
"Ancylacanthus"
"Ancylogyne"
"Androcentrum"
"Andrographis"
"Angkalanthus"
"Anisacanthus"
"Anisosepalum"
"Anisostachya"
"Anisotes"
"Anomacanthus"
"Anthacanthus"
"Antheilema"
"Antheliacanthus"
"Anthocometes"
"Apassalus"
"Aphanandrium"
"Aphanosperma"
"Aphelandra"
"Aphelandrella"
"Aphelandros"
"Aphragmia"
"Apolepsis"
"Aporuellia"
"Arrhostoxylum"
"Ascotheca"
"Asteracantha"
"Asystasia"
"Asystasiella"
"Athlianthus"
"Aulojusticia"
"Averia"
"Avicennia"
"Baillonacanthus"
"Ballochia"
"Banjolea"
"Baphicacanthus"
"Barleria"
"Barleriacanthus"
"Barlerianthus"
"Barleriola"
"Barleriopsis"
"Barleriosiphon"
"Barlerites"
"Barreliera"
"Belantheria"
"Beloperone"
"Beloperonides"
"Benoicanthus"
"Bentia"
"Berginia"
"Birnbaumia"
"Blechum"
"Blepharacanthus"
"Blepharis"
"Bontia"
"Borneacanthus"
"Boutonia"
"Brachystephanus"
"Bravaisia"
"Bremekampia"
"Brillantaisia"
"Brochosiphon"
"Brunoniella"
"Buceragenia"
"Butayea"
"Buteraea"
"Calacanthus"
"Calasias"
"Caldenbachia"
"Calliaspidia"
"Calophanes"
"Calophanoides"
"Calycacanthus"
"Calymmostachya"
"Camarotea"
"Cardanthera"
"Cardiacanthus"
"Carima"
"Carlowrightia"
"Carvia"
"Celerina"
"Centrilla"
"Cephalacanthus"
"Cephalophis"
"Chaetacanthus"
"Chaetochlamys"
"Chaetothylax"
"Chaetothylopsis"
"Chalarothyrsus"
"Chamaeranthemum"
"Championella"
"Champluviera"
"Cheilopsis"
"Chileranthemum"
"Chiloglossa"
"Chingiacanthus"
"Chlamydacanthus"
"Chlamydocardia"
"Chlamydostachya"
"Chorisochora"
"Chrestienia"
"Chroesthes"
"Citharella"
"Clarkeasia"
"Clinacanthus"
"Clistax"
"Codonacanthus"
"Conocalyx"
"Copioglossa"
"Corymbostachys"
"Corythacanthus"
"Cosmianthemum"
"Crabbea"
"Crabbea"
"Crateola"
"Croftia"
"Crossandra"
"Crossandrella"
"Cryphiacanthus"
"Cryptophragmium"
"Ctenopaepale"
"Cuenotia"
"Cyclacanthus"
"Cylindrosolen"
"Cylindrosolenium"
"Cynarospermum"
"Cyphacanthus"
"Cyphisia"
"Cyrtacanthus"
"Cyrtanthera"
"Cyrtantherella"
"Cystacanthus"
"Dactylostegium"
"Daedalacanthus"
"Danguya"
"Dasytropis"
"Delphinacanthus"
"Dianthera"
"Diapedium"
"Diateinacanthus"
"Dicentranthera"
"Diceratotheca"
"Dichazothece"
"Dicladanthera"
"Dicliptera"
"Dicranacanthus"
"Didyplosandra"
"Diflugossa"
"Digyroloma"
"Dilicaria"
"Dilivaria"
"Dimanisa"
"Dinteracanthus"
"Diotacanthus"
"Diplanthera"
"Diplocalymma"
"Dipteracanthus"
"Dischistocalyx"
"Disperma"
"Distichocalyx"
"Ditrichospermum"
"Dizygandra"
"Dolichostachys"
"Dossifluga"
"Drejera"
"Drejerella"
"Drupina"
"Duosperma"
"Duvernoia"
"Duvernoya"
"Dyschoriste"
"Dyspemptemorion"
"Earlia"
"Eberlea"
"Ebermaiera"
"Ebermayera"
"Ebermeyera"
"Ebermiera"
"Ecbolium"
"Ecbolium"
"Echinacanthus"
"Echinopaepale"
"Ecteinanthus"
"Elytraria"
"Emularia"
"Encephalosphaera"
"Endomelas"
"Endopogon"
"Endosiphon"
"Engelia"
"Epiclastopelma"
"Eranthemum"
"Eremomastax"
"Erianthera"
"Eriostrobilus"
"Eriphia"
"Erythracanthus"
"Ethesia"
"Eurychanes"
"Eusiphon"
"Fabria"
"Filetia"
"Fimbrolina"
"Fittonia"
"Flavicoma"
"Flemingia"
"Forcipella"
"Forsythiopsis"
"Galeottia"
"Gantelbua"
"Gastranthus"
"Gatesia"
"Geissomeria"
"Gendarussa"
"Gerardia"
"Gilletiella"
"Glockeria"
"Glosarithys"
"Glossochilus"
"Golaea"
"Goldfussia"
"Graphandra"
"Graptophyllum"
"Gromovia"
"Gutzlaffia"
"Gymapsis"
"Gymnacanthus"
"Gymnacanthus"
"Gymnophragma"
"Gymnostachyum"
"Gynocraterium"
"Gypsacanthus"
"Habracanthus"
"Haemacanthus"
"Hallieracantha"
"Halodendrum"
"Hansteinia"
"Haplanthera"
"Haplanthodes"
"Haplanthoides"
"Haplanthus"
"Haplanthus"
"Harnieria"
"Harpochilus"
"Harrachia"
"Haselhoffia"
"Heinzelia"
"Hemiadelphis"
"Hemichoriste"
"Hemigraphis"
"Hemisandra"
"Hemitome"
"Henfreya"
"Henrya"
"Herpetacanthus"
"Hesperanthemum"
"Heteradelphia"
"Heteraspidia"
"Hexacentris"
"Hilairanthus"
"Himantochilus"
"Holographis"
"Holtzendorffia"
"Homilacanthus"
"Homotropium"
"Hoverdenia"
"Hulemacanthus"
"Hydromestus"
"Hygrophila"
"Hymenochlaena"
"Hypoestes"
"Ichthyostoma"
"Idanthisa"
"Indoneesiella"
"Intrusaria"
"Ionacanthus"
"Isacanthus"
"Isaloa"
"Isochoriste"
"Isoglossa"
"Isotheca"
"Ixtlania"
"Jacobinia"
"Jadunia"
"Janasia"
"Jungia"
"Juruasia"
"Justicia"
"Kalbreyeracanthus"
"Kalbreyeriella"
"Kanjarum"
"Kenyacanthus"
"Kita"
"Kjellbergia"
"Kolobochilus"
"Kosmosiphon"
"Kudoacanthus"
"Kuestera"
"Kuniria"
"Lagochilium"
"Lamiacanthus"
"Lankesteria"
"Larsenia"
"Larysacanthus"
"Lasiocladus"
"Leandriella"
"Leda"
"Leiophaca"
"Lepidacanthus"
"Lepidagathis"
"Leptacanthus"
"Leptosiphonium"
"Leptostachya"
"Leucobarleria"
"Leucorhaphis"
"Liberatia"
"Libonia"
"Linariantha"
"Lindauea"
"Linocalix"
"Linostylis"
"Lirayea"
"Lissospermum"
"Listrobanthes"
"Lophostachys"
"Lophothecium"
"Louteridium"
"Loxanthus"
"Lundellia"
"Lustrinia"
"Lychniothyrsus"
"Mackaya"
"Mackenziea"
"Macrorungia"
"Mananthes"
"Marama"
"Marcania"
"Megalochlamys"
"Megalostoma"
"Megaskepasma"
"Meiosperma"
"Melittacanthus"
"Mellera"
"Mendoncia"
"Meninia"
"Metarungia"
"Mexacanthus"
"Meyenia"
"Micraea"
"Micranthus"
"Microstrobilus"
"Mimulopsis"
"Mirandea"
"Monachochlamys"
"Monechma"
"Monothecium"
"Morsacanthus"
"Neesiella"
"Nelsonia"
"Neohallia"
"Neolindenia"
"Neowedia"
"Neozenkerina"
"Neriacanthus"
"Neuracanthus"
"Nicoteba"
"Nigrolea"
"Nilgirianthus"
"Nomaphila"
"Nothoruellia"
"Odontonema"
"Odontonemella"
"Odontophyllum"
"Odontostigma"
"Onus"
"Onychacanthus"
"Ophiorrhiziphyllon"
"Ophthalmacanthus"
"Oplonia"
"Oreacanthus"
"Oreothyrsus"
"Orophochilus"
"Orthotactus"
"Oryzetes"
"Pachystachys"
"Pachystrobilus"
"Panemata"
"Parabarleria"
"Parachampionella"
"Paragoldfussia"
"Paragutzlaffia"
"Parajusticia"
"Pararuellia"
"Parastrobilanthes"
"Parasympagis"
"Parasystasia"
"Pattersonia"
"Paulo-wilhelmia"
"Pelecostemon"
"Pentstemonacanthus"
"Perenideboles"
"Periblema"
"Pericalypta"
"Periestes"
"Perilepta"
"Peristrophe"
"Petalanthera"
"Petalidium"
"Petracanthus"
"Phaulopsis"
"Phialacanthus"
"Phidiasia"
"Phillipsia"
"Phlebophyllum"
"Phlogacanthus"
"Phyllophiorhiza"
"Physacanthus"
"Physichilus"
"Pigafetta"
"Plaesianthera"
"Plagiacanthus"
"Plagiotheca"
"Planetanthemum"
"Plegmatolemma"
"Pleocaulus"
"Pleuremidis"
"Pleuroblepharis"
"Podorungia"
"Poecilocnemis"
"Pogonospermum"
"Poikilacanthus"
"Polyechma"
"Polylychnis"
"Polythrix"
"Polytrema"
"Populina"
"Porphyrocoma"
"Pounguia"
"Pranceacanthus"
"Pringleophytum"
"Prionitis"
"Psacadocalymma"
"Psacadopaepale"
"Pseudacanthopale"
"Pseudaechmanthera"
"Pseuderanthemum"
"Pseudobarleria"
"Pseudobarleria"
"Pseudoblepharis"
"Pseudocalyx"
"Pseudodicliptera"
"Pseudoruellia"
"Pseudostenosiphonium"
"Pseudostonium"
"Psilanthele"
"Psiloesthes"
"Pteracanthus"
"Pteroptychia"
"Ptyssiglottis"
"Pulchranthus"
"Pupilla"
"Pyrrothrix"
"Racka"
"Ramusia"
"Razisea"
"Rhacodiscus"
"Rhaphidospora"
"Rhinacanthus"
"Rhombochlamys"
"Rhyticalymma"
"Rhytiglossa"
"Ritonia"
"Rodatia"
"Roslinia"
"Rostellaria"
"Rostellularia"
"Ruellia"
"Ruelliola"
"Ruelliopsis"
"Rungia"
"Ruspolia"
"Russeggera"
"Ruttya"
"× Ruttyruspolia"
"Saintpauliopsis"
"Salpinctium"
"Salpingacanthus"
"Salpixantha"
"Salviacanthus"
"Samuelssonia"
"Sanchezia"
"Santapaua"
"Sapphoa"
"Sarcanthera"
"Sarojusticia"
"Sarotheca"
"Satanocrater"
"Sautiera"
"Sceura"
"Schaueria"
"Schaueriopsis"
"Schliebenia"
"Schmidia"
